instance,num_customers,num_vehicles,solver,status,feasible,distance,runtime_seconds,optimality_gap_percent
cvrp_n50_seed14,50,10,OR-Tools-1s,FEASIBLE,True,347.42784185474727,1.0009288330038544,
cvrp_n50_seed14,50,10,OR-Tools-3s,FEASIBLE,True,347.42784185474727,3.0008484999998473,
cvrp_n50_seed14,50,10,OR-Tools-5s,FEASIBLE,True,345.4592443223521,5.000661708007101,
cvrp_n50_seed15,50,10,Clarke-Wright,FEASIBLE,True,337.6672402836966,0.0005551670037675649,
cvrp_n50_seed15,50,10,OR-Tools-1s,FEASIBLE,True,332.8192019355512,1.0005972500075586,
cvrp_n50_seed15,50,10,OR-Tools-3s,FEASIBLE,True,332.8192019355512,3.00069670798257,
cvrp_n50_seed15,50,10,OR-Tools-5s,FEASIBLE,True,332.8192019355512,5.0007087500125635,
cvrp_n50_seed16,50,10,Clarke-Wright,FEASIBLE,True,360.84832687349865,0.0005711249832529575,
cvrp_n50_seed16,50,10,OR-Tools-1s,FEASIBLE,True,357.8225858372495,1.0006063749897294,
cvrp_n50_seed16,50,10,OR-Tools-3s,FEASIBLE,True,347.2214158955388,3.0005906250153203,
cvrp_n50_seed16,50,10,OR-Tools-5s,FEASIBLE,True,346.22388112312785,5.000731416017516,
cvrp_n50_seed17,50,10,Clarke-Wright,FEASIBLE,True,362.01974462340115,0.0006069579976610839,
cvrp_n50_seed17,50,10,OR-Tools-1s,FEASIBLE,True,354.20851677520983,1.0007642919954378,
cvrp_n50_seed17,50,10,OR-Tools-3s,FEASIBLE,True,354.20851677520983,3.000606500019785,
cvrp_n50_seed17,50,10,OR-Tools-5s,FEASIBLE,True,354.20851677520983,5.001526417006971,
cvrp_n50_seed18,50,10,Clarke-Wright,FEASIBLE,True,360.0278596067987,0.0005606669874396175,
cvrp_n50_seed18,50,10,OR-Tools-1s,FEASIBLE,True,366.4612050195119,1.0007112080056686,
cvrp_n50_seed18,50,10,OR-Tools-3s,FEASIBLE,True,361.27287179432017,3.0007562910031993,
cvrp_n50_seed18,50,10,OR-Tools-5s,FEASIBLE,True,361.27287179432017,5.0007959159847815,
cvrp_n50_seed19,50,10,Clarke-Wright,FEASIBLE,True,336.5902427858663,0.000592166994465515,
cvrp_n50_seed19,50,10,OR-Tools-1s,FEASIBLE,True,344.63543904003654,1.0007208329916466,
cvrp_n50_seed19,50,10,OR-Tools-3s,FEASIBLE,True,336.89584761117703,3.000687541993102,
cvrp_n50_seed19,50,10,OR-Tools-5s,FEASIBLE,True,336.89584761117703,5.0009487079805695,
cvrp_n50_seed20,50,10,Clarke-Wright,FEASIBLE,True,293.42166424458486,0.0005681250186171383,
cvrp_n50_seed20,50,10,OR-Tools-1s,FEASIBLE,True,299.7268247922636,1.0006808750040364,
cvrp_n50_seed20,50,10,OR-Tools-3s,FEASIBLE,True,285.2047239012864,3.0008632499957457,
cvrp_n50_seed20,50,10,OR-Tools-5s,FEASIBLE,True,285.2047239012864,5.0006937500147615,
cvrp_n50_seed21,50,10,Clarke-Wright,FEASIBLE,True,355.237439783013,0.0005640420131385326,
cvrp_n50_seed21,50,10,OR-Tools-1s,FEASIBLE,True,352.78519657652464,1.0006666249828413,
cvrp_n50_seed21,50,10,OR-Tools-3s,FEASIBLE,True,352.06342598019194,3.0006866669864394,
cvrp_n50_seed21,50,10,OR-Tools-5s,FEASIBLE,True,352.06342598019194,5.000766333017964,
cvrp_n50_seed22,50,10,Clarke-Wright,FEASIBLE,True,314.6693851979917,0.0005905420111957937,
cvrp_n50_seed22,50,10,OR-Tools-1s,FEASIBLE,True,326.2575875674079,1.0006606669921894,
cvrp_n50_seed22,50,10,OR-Tools-3s,FEASIBLE,True,320.4526447940078,3.0006779589748476,
cvrp_n50_seed22,50,10,OR-Tools-5s,FEASIBLE,True,309.4191098618683,5.000752207997721,
cvrp_n50_seed23,50,10,Clarke-Wright,FEASIBLE,True,334.79607878062086,0.0005999580025672913,
cvrp_n50_seed23,50,10,OR-Tools-1s,FEASIBLE,True,336.37632767377323,1.00078512498294,
cvrp_n50_seed23,50,10,OR-Tools-3s,FEASIBLE,True,329.56693866532265,3.0006202080112416,
cvrp_n50_seed23,50,10,OR-Tools-5s,FEASIBLE,True,329.56693866532265,5.000738458009437,
cvrp_n50_seed24,50,10,Clarke-Wright,FEASIBLE,True,349.5410936667915,0.0005747499817516655,
cvrp_n50_seed24,50,10,OR-Tools-1s,FEASIBLE,True,332.50982531681996,1.000659250013996,
cvrp_n50_seed24,50,10,OR-Tools-3s,FEASIBLE,True,332.50982531681996,3.000694249989465,
cvrp_n50_seed24,50,10,OR-Tools-5s,FEASIBLE,True,332.50982531681996,5.000784959003795,
cvrp_n50_seed25,50,10,Clarke-Wright,FEASIBLE,True,338.7078022485223,0.000608125003054738,
cvrp_n50_seed25,50,10,OR-Tools-1s,FEASIBLE,True,349.93836639048345,1.000640582991764,
cvrp_n50_seed25,50,10,OR-Tools-3s,FEASIBLE,True,346.32740485811735,3.0013625000137836,
cvrp_n50_seed25,50,10,OR-Tools-5s,FEASIBLE,True,346.32740485811735,5.000720292009646,
cvrp_n50_seed26,50,10,Clarke-Wright,FEASIBLE,True,300.8923118471854,0.000598000013269484,
cvrp_n50_seed26,50,10,OR-Tools-1s,FEASIBLE,True,309.55593554006464,1.000727459002519,
cvrp_n50_seed26,50,10,OR-Tools-3s,FEASIBLE,True,303.8065625518876,3.0006164590013213,
cvrp_n50_seed26,50,10,OR-Tools-5s,FEASIBLE,True,303.8065625518876,5.000688750005793,
cvrp_n50_seed27,50,10,Clarke-Wright,FEASIBLE,True,348.958324866583,0.0005815000040456653,
cvrp_n50_seed27,50,10,OR-Tools-1s,FEASIBLE,True,329.26782796356525,1.000668124994263,
cvrp_n50_seed27,50,10,OR-Tools-3s,FEASIBLE,True,326.3509248339477,3.0006949169910513,
cvrp_n50_seed27,50,10,OR-Tools-5s,FEASIBLE,True,326.3509248339477,5.00077791698277,
cvrp_n50_seed28,50,10,Clarke-Wright,FEASIBLE,True,324.61071092648046,0.0005748750118073076,
cvrp_n50_seed28,50,10,OR-Tools-1s,FEASIBLE,True,327.9616318966317,1.0006301660032477,
cvrp_n50_seed28,50,10,OR-Tools-3s,FEASIBLE,True,327.75882404064885,3.0006287089781836,
cvrp_n50_seed28,50,10,OR-Tools-5s,FEASIBLE,True,327.75882404064885,5.000771999999415,
cvrp_n50_seed29,50,10,Clarke-Wright,FEASIBLE,True,350.59839990008913,0.000580541993258521,
cvrp_n50_seed29,50,10,OR-Tools-1s,FEASIBLE,True,347.0103141018829,1.000800541980425,
cvrp_n50_seed29,50,10,OR-Tools-3s,FEASIBLE,True,346.8918004007123,3.0006113330018707,
cvrp_n50_seed29,50,10,OR-Tools-5s,FEASIBLE,True,342.1843387313162,5.000640042009763,
